Date,SHEL,CVX,BP,XOM,XEL,TSLA,STEM
2017-03-06 00:00:00-05:00,39.71843719482422,88.25098419189453,24.28934097290039,61.913063049316406,36.97124481201172,16.747333526611328,
2017-03-07 00:00:00-05:00,39.537513732910156,87.1904525756836,24.21784210205078,61.68135070800781,37.140750885009766,16.57266616821289,
2017-03-08 00:00:00-05:00,38.4821891784668,85.47486877441406,23.81743049621582,60.5676155090332,36.48812484741211,16.45800018310547,
2017-03-09 00:00:00-05:00,38.7007942199707,85.81017303466797,23.953283309936523,61.04599380493164,36.50507736206055,16.32666778564453,
2017-03-10 00:00:00-05:00,39.0023193359375,86.25468444824219,24.5467529296875,61.00114822387695,36.86953353881836,16.246000289916992,
2017-03-13 00:00:00-04:00,39.190765380859375,85.27210235595703,24.3608455657959,60.85913848876953,36.94645309448242,16.411333084106445,
2017-03-14 00:00:00-04:00,38.40679931640625,83.72029113769531,23.903230667114258,60.5377082824707,36.96355056762695,17.200000762939453,
2017-03-15 00:00:00-04:00,39.258602142333984,84.9056167602539,24.153493881225586,61.29264450073242,37.64726257324219,17.048667907714844,
2017-03-16 00:00:00-04:00,39.51491165161133,84.11019897460938,24.32509994506836,61.34498596191406,37.24557876586914,17.469999313354492,
2017-03-17 00:00:00-04:00,39.72597885131836,83.96983337402344,24.510997772216797,61.29264450073242,37.476322174072266,17.433332443237305,
2017-03-20 00:00:00-04:00,39.50737762451172,83.9542465209961,24.446651458740234,61.29264450073242,37.254119873046875,17.461332321166992,
2017-03-21 00:00:00-04:00,39.74858474731445,84.25057220458984,24.482402801513672,61.165611267089844,37.91219711303711,16.711999893188477,
2017-03-22 00:00:00-04:00,39.6129035949707,84.52349090576172,24.303646087646484,61.11328125,38.04039001464844,17.000667572021484,
2017-03-23 00:00:00-04:00,39.54505920410156,84.1180191040039,24.353694915771484,61.188011169433594,38.1002311706543,16.985332489013672,
2017-03-24 00:00:00-04:00,39.2435302734375,84.21157836914062,24.153493881225586,60.71710968017578,38.26261520385742,17.54400062561035,
2017-03-27 00:00:00-04:00,39.40184020996094,82.87810516357422,24.13204002380371,60.7320671081543,38.26261520385742,18.014667510986328,
2017-03-28 00:00:00-04:00,39.839046478271484,83.5721206665039,24.25359344482422,61.17307662963867,38.39935302734375,18.496667861938477,
2017-03-29 00:00:00-04:00,40.12549591064453,84.27395629882812,24.618255615234375,61.307613372802734,38.0062141418457,18.492000579833984,
2017-03-30 00:00:00-04:00,39.95212173461914,84.04784393310547,24.682607650756836,62.56336212158203,37.86947250366211,18.527999877929688,
2017-03-31 00:00:00-04:00,39.74858474731445,83.72810363769531,24.682607650756836,61.300148010253906,37.98912048339844,18.553333282470703,
2017-04-03 00:00:00-04:00,39.46967697143555,84.06340789794922,24.596811294555664,61.34498596191406,37.94639587402344,19.90133285522461,
2017-04-04 00:00:00-04:00,39.839046478271484,84.73404693603516,24.87566566467285,61.56922912597656,38.04039001464844,20.246667861938477,
2017-04-05 00:00:00-04:00,39.68829345703125,84.71844482421875,24.7326602935791,61.6888313293457,38.30534744262695,19.666667938232422,
2017-04-06 00:00:00-04:00,40.027503967285156,85.22533416748047,24.832761764526367,62.047607421875,38.1087760925293,19.913333892822266,
2017-04-07 00:00:00-04:00,40.1556510925293,84.89002227783203,24.918561935424805,61.860748291015625,37.94639587402344,20.16933250427246,
2017-04-10 00:00:00-04:00,40.26872634887695,85.33450317382812,25.090171813964844,62.137290954589844,38.1002311706543,20.826000213623047,
2017-04-11 00:00:00-04:00,40.48732376098633,84.97578430175781,25.290372848510742,61.920528411865234,38.1002311706543,20.58066749572754,
2017-04-12 00:00:00-04:00,40.2838020324707,84.97578430175781,25.347579956054688,62.0177001953125,38.373714447021484,19.78933334350586,
2017-04-13 00:00:00-04:00,39.50737762451172,82.73773193359375,25.01866912841797,61.06094741821289,38.30534744262695,20.266666412353516,
2017-04-17 00:00:00-04:00,39.906890869140625,82.79231262207031,25.047269821166992,60.97872543334961,38.52755355834961,20.09600067138672,
2017-04-18 00:00:00-04:00,39.54505920410156,82.41020965576172,24.78986167907715,60.58258819580078,38.544639587402344,20.016666412353516,
2017-04-19 00:00:00-04:00,38.602787017822266,81.2795181274414,24.41090202331543,60.16399002075195,38.288246154785156,20.368000030517578,
2017-04-20 00:00:00-04:00,38.67817687988281,81.786376953125,24.418046951293945,60.55266571044922,38.160057067871094,20.167333602905273,
2017-04-21 00:00:00-04:00,38.75355529785156,81.7941665649414,24.310794830322266,60.3134765625,38.31388854980469,20.373332977294922,
2017-04-24 00:00:00-04:00,39.40184020996094,82.60515594482422,24.632556915283203,60.627410888671875,38.47627258300781,20.53533363342285,
2017-04-25 00:00:00-04:00,39.763671875,83.22903442382812,24.782716751098633,61.090858459472656,38.46772384643555,20.91933250427246,
2017-04-26 00:00:00-04:00,39.49983215332031,82.72215270996094,24.782716751098633,60.84419631958008,38.32243728637695,20.67799949645996,
2017-04-27 00:00:00-04:00,39.29631042480469,82.2464599609375,24.596811294555664,60.73953628540039,38.570281982421875,20.575332641601562,
2017-04-28 00:00:00-04:00,39.341529846191406,83.20562744140625,24.53960609436035,61.03104782104492,38.50191116333008,20.937999725341797,
2017-05-01 00:00:00-04:00,39.19830322265625,82.59737396240234,24.53960609436035,61.33750534057617,38.288246154785156,21.52199935913086,
2017-05-02 00:00:00-04:00,39.153076171875,82.16067504882812,24.847055435180664,61.33005142211914,38.29679489135742,21.25933265686035,
2017-05-03 00:00:00-04:00,39.409366607666016,83.2212142944336,24.80415916442871,61.81589889526367,38.211326599121094,20.73466682434082,
2017-05-04 00:00:00-04:00,39.71089553833008,81.73179626464844,24.53960609436035,61.023563385009766,38.390804290771484,19.69733238220215,
2017-05-05 00:00:00-04:00,40.879310607910156,82.49600219726562,25.240325927734375,61.307613372802734,38.50191116333008,20.55666732788086,
2017-05-08 00:00:00-04:00,41.06776809692383,83.19002532958984,25.33327865600586,61.95789337158203,38.570281982421875,20.479333877563477,
2017-05-09 00:00:00-04:00,40.834083557128906,81.94233703613281,25.27607536315918,61.52437210083008,38.26261520385742,21.417333602905273,
2017-05-10 00:00:00-04:00,41.406978607177734,83.04966735839844,25.465190887451172,61.80355453491211,38.36517333984375,21.681333541870117,
2017-05-11 00:00:00-04:00,41.4371337890625,82.82351684570312,25.61067008972168,62.331729888916016,38.587371826171875,21.540000915527344,
2017-05-12 00:00:00-04:00,41.69342803955078,82.6285629272461,25.74159812927246,62.28644943237305,38.95487594604492,21.65399932861328,
2017-05-15 00:00:00-04:00,41.94972610473633,83.32260131835938,25.974353790283203,62.4750862121582,39.15144729614258,21.058666229248047,
2017-05-16 00:00:00-04:00,42.33417510986328,83.63451385498047,26.359859466552734,62.28644943237305,38.946327209472656,21.134000778198242,
2017-05-17 00:00:00-04:00,42.326499938964844,82.47652435302734,26.308944702148438,61.86390686035156,38.98051834106445,20.407333374023438,
2017-05-18 00:00:00-04:00,42.203834533691406,82.84677124023438,26.556251525878906,61.682838439941406,39.00614929199219,20.87066650390625,
2017-05-19 00:00:00-04:00,42.54116439819336,83.91020965576172,26.869014739990234,61.81865310668945,39.185638427734375,20.722000122070312,
2017-05-22 00:00:00-04:00,42.37250900268555,83.59512329101562,26.88355827331543,62.09028625488281,39.570220947265625,20.690000534057617,
2017-05-23 00:00:00-04:00,42.28816223144531,83.71328735351562,26.86174201965332,62.309078216552734,39.749698638916016,20.257333755493164,
2017-05-24 00:00:00-04:00,42.18850326538086,83.67389678955078,26.839923858642578,62.09028625488281,39.97190856933594,20.681333541870117,
2017-05-25 00:00:00-04:00,41.66718673706055,82.79951477050781,26.476240158081055,61.682838439941406,40.39068603515625,21.121999740600586,
2017-05-26 00:00:00-04:00,41.71318054199219,82.49229431152344,26.4835147857666,61.531925201416016,40.424861907958984,21.676000595092773,
2017-05-30 00:00:00-04:00,41.797523498535156,81.97238159179688,26.38167953491211,61.19239807128906,40.6641731262207,22.34000015258789,
2017-05-31 00:00:00-04:00,41.71318054199219,81.51549530029297,26.294397354125977,60.73966979980469,40.94620895385742,22.733999252319336,
2017-06-01 00:00:00-04:00,41.74385070800781,82.13780975341797,26.359859466552734,60.89057540893555,41.13422775268555,22.691333770751953,
2017-06-02 00:00:00-04:00,41.37586212158203,81.22402954101562,26.119827270507812,59.985137939453125,41.29661178588867,22.656667709350586,
2017-06-05 00:00:00-04:00,41.575191497802734,81.28704071044922,26.243480682373047,60.452945709228516,40.88637161254883,23.154666900634766,
2017-06-06 00:00:00-04:00,41.690189361572266,82.05902862548828,26.359859466552734,61.2753791809082,40.6299934387207,23.523332595825195,
2017-06-07 00:00:00-04:00,41.17653274536133,81.74394226074219,25.76341438293457,61.049015045166016,40.93765640258789,23.976667404174805,
2017-06-08 00:00:00-04:00,40.97721481323242,81.92512512207031,25.756139755249023,60.83021926879883,40.45905303955078,24.666667938232422,
2017-06-09 00:00:00-04:00,41.2991943359375,83.8156967163086,26.061635971069336,61.96955871582031,40.46760177612305,23.821332931518555,
2017-06-12 00:00:00-04:00,41.46786117553711,85.10760498046875,26.047090530395508,62.57318115234375,40.32230758666992,23.93400001525879,
2017-06-13 00:00:00-04:00,41.78218460083008,85.17848205566406,26.207107543945312,62.59580612182617,40.53762435913086,25.06333351135254,
2017-06-14 00:00:00-04:00,41.23787307739258,83.9732437133789,25.72704315185547,61.92428207397461,40.79598617553711,25.37733268737793,
2017-06-15 00:00:00-04:00,40.708885192871094,83.76055908203125,25.632488250732422,62.06764221191406,40.985450744628906,25.022666931152344,
2017-06-16 00:00:00-04:00,41.74385070800781,85.35179138183594,26.18528938293457,62.99571228027344,41.15769577026367,24.760000228881836,
2017-06-19 00:00:00-04:00,41.49852752685547,84.65069580078125,26.214385986328125,62.444915771484375,40.985450744628906,24.65333366394043,
2017-06-20 00:00:00-04:00,40.57855224609375,83.87870788574219,25.443376541137695,62.1053581237793,41.06296157836914,24.81599998474121,
2017-06-21 00:00:00-04:00,40.04190444946289,82.31111145019531,25.203340530395508,61.44892120361328,40.95099639892578,25.093332290649414,
2017-06-22 00:00:00-04:00,40.049560546875,82.27959442138672,25.166975021362305,61.177303314208984,40.770145416259766,25.507333755493164,
2017-06-23 00:00:00-04:00,40.33322525024414,82.71285247802734,25.341541290283203,61.57719421386719,40.58929443359375,25.56333351135254,
2017-06-26 00:00:00-04:00,40.21821975708008,82.035400390625,25.37063217163086,61.298011779785156,40.804595947265625,25.166000366210938,
2017-06-27 00:00:00-04:00,40.83921432495117,81.9802474975586,25.5670223236084,61.19993209838867,40.4859504699707,24.158000946044922,
2017-06-28 00:00:00-04:00,41.13053894042969,82.14568328857422,25.654312133789062,61.516822814941406,40.02088928222656,24.749332427978516,
2017-06-29 00:00:00-04:00,40.77787780761719,82.01966857910156,25.3560848236084,60.89057540893555,39.581661224365234,24.049999237060547,
2017-06-30 00:00:00-04:00,40.77787780761719,82.18508911132812,25.203340530395508,60.9132080078125,39.51276779174805,24.107332229614258,
2017-07-03 00:00:00-04:00,41.1458625793457,83.73693084716797,25.47246742248535,61.94691848754883,39.245784759521484,23.507999420166016,
2017-07-05 00:00:00-04:00,40.56321716308594,82.41352081298828,25.036043167114258,61.00374221801758,39.21133804321289,21.805999755859375,
2017-07-06 00:00:00-04:00,40.708885192871094,81.78330993652344,25.05059051513672,60.452945709228516,39.245784759521484,20.588666915893555,
2017-07-07 00:00:00-04:00,40.586219787597656,81.52336883544922,24.992403030395508,60.52842712402344,39.3491325378418,20.881332397460938,
2017-07-10 00:00:00-04:00,40.47888946533203,81.16889953613281,24.9705810546875,60.48313903808594,39.237178802490234,21.06999969482422,
2017-07-11 00:00:00-04:00,40.655216217041016,81.23189544677734,24.992403030395508,60.81512451171875,39.21994400024414,21.814666748046875,
2017-07-12 00:00:00-04:00,41.00020217895508,81.83845520019531,25.36336326599121,61.086753845214844,39.52137756347656,21.968000411987305,
2017-07-13 00:00:00-04:00,41.00020217895508,82.02751922607422,25.254253387451172,61.09428787231445,39.33190155029297,21.560667037963867,
2017-07-14 00:00:00-04:00,41.20720291137695,82.27173614501953,25.421550750732422,61.32820129394531,39.547210693359375,21.851999282836914,
2017-07-17 00:00:00-04:00,41.115203857421875,82.0905532836914,25.39972686767578,61.01131057739258,39.71946716308594,21.30466651916504,
2017-07-18 00:00:00-04:00,41.38352966308594,81.70454406738281,25.33426856994629,60.81512451171875,39.960601806640625,21.882667541503906,
2017-07-19 00:00:00-04:00,41.43718719482422,82.28746032714844,25.479740142822266,61.00374221801758,40.15007400512695,21.68400001525879,
2017-07-20 00:00:00-04:00,41.659515380859375,82.42138671875,25.530651092529297,61.01131057739258,40.58929443359375,21.994667053222656,
2017-07-21 00:00:00-04:00,41.444854736328125,81.33430480957031,25.225154876708984,60.452945709228516,40.83903121948242,21.893333435058594,
2017-07-24 00:00:00-04:00,41.32986831665039,81.29490661621094,25.065143585205078,60.264305114746094,40.39122009277344,22.834667205810547,
2017-07-25 00:00:00-04:00,41.682525634765625,82.23233032226562,25.38518714904785,60.56612014770508,40.218963623046875,22.639999389648438,
2017-07-26 00:00:00-04:00,41.797523498535156,82.8073959350586,25.341541290283203,60.6415901184082,40.709869384765625,22.92333221435547,
2017-07-27 00:00:00-04:00,42.38016891479492,83.58726501464844,25.45064353942871,60.988670349121094,41.04573440551758,22.297332763671875,
2017-07-28 00:00:00-04:00,42.732826232910156,85.17062377929688,25.57430076599121,60.06059265136719,40.6151237487793,22.33799934387207,
2017-07-31 00:00:00-04:00,43.338478088378906,86.01348876953125,25.559749603271484,60.39259338378906,40.74431610107422,21.564666748046875,
2017-08-01 00:00:00-04:00,43.545467376708984,87.26600646972656,26.38167953491211,60.490665435791016,40.96822738647461,21.30466651916504,
2017-08-02 00:00:00-04:00,43.99012756347656,87.01392364501953,26.476240158081055,60.81512451171875,41.08879470825195,21.72599983215332,
2017-08-03 00:00:00-04:00,43.72946548461914,86.20256042480469,26.287120819091797,60.73213577270508,41.43328094482422,23.139333724975586,
2017-08-04 00:00:00-04:00,43.9594612121582,86.73822021484375,26.425321578979492,60.52084732055664,41.312713623046875,23.79400062561035,
2017-08-07 00:00:00-04:00,43.99012756347656,86.47824096679688,26.730810165405273,60.48313903808594,41.510799407958984,23.67799949645996,
2017-08-08 00:00:00-04:00,43.89045715332031,86.9272689819336,26.57807159423828,60.33222961425781,41.71748733520508,24.347999572753906,
2017-08-09 00:00:00-04:00,44.2490119934082,87.35265350341797,26.74075698852539,60.52084732055664,41.571083068847656,24.235332489013672,
2017-08-10 00:00:00-04:00,43.64883804321289,86.73822021484375,26.230501174926758,60.16278076171875,41.88972854614258,23.69333267211914,
2017-08-11 00:00:00-04:00,43.36823272705078,86.04500579833984,25.838558197021484,59.58378601074219,41.5021858215332,23.857999801635742,
2017-08-14 00:00:00-04:00,43.02527618408203,85.6353759765625,25.646278381347656,59.5990104675293,41.708892822265625,24.253332138061523,
2017-08-15 00:00:00-04:00,42.91615676879883,85.52510070800781,25.56494140625,59.45427322387695,41.96724319458008,24.155332565307617,
2017-08-16 00:00:00-04:00,42.67452621459961,85.00791931152344,25.357873916625977,59.0200309753418,42.14809799194336,24.194000244140625,
2017-08-17 00:00:00-04:00,42.47966766357422,84.27591705322266,25.217363357543945,58.09819030761719,41.91557312011719,23.461332321166992,
2017-08-18 00:00:00-04:00,42.596580505371094,84.72148895263672,25.261737823486328,58.3876838684082,42.19977569580078,23.163999557495117,
2017-08-21 00:00:00-04:00,42.3393669128418,84.1645278930664,25.14341163635254,58.189605712890625,42.380619049072266,22.52400016784668,
2017-08-22 00:00:00-04:00,42.65114212036133,84.62601470947266,25.254343032836914,58.46387481689453,42.31173324584961,22.75666618347168,
2017-08-23 00:00:00-04:00,43.02527618408203,84.82492065429688,25.320898056030273,58.364830017089844,42.51841735839844,23.51799964904785,
2017-08-24 00:00:00-04:00,42.94733810424805,85.48532104492188,25.276531219482422,58.151527404785156,42.50120544433594,23.528667449951172,
2017-08-25 00:00:00-04:00,43.39161682128906,86.1138916015625,25.542747497558594,58.448631286621094,42.51841735839844,23.203332901000977,
2017-08-28 00:00:00-04:00,43.212345123291016,85.73992156982422,25.490983963012695,58.258182525634766,42.664825439453125,23.04400062561035,
2017-08-29 00:00:00-04:00,43.212345123291016,85.8194808959961,25.417037963867188,58.24294662475586,42.63037109375,23.157333374023438,
2017-08-30 00:00:00-04:00,43.00189208984375,85.716064453125,25.417037963867188,57.976295471191406,42.6131591796875,23.545333862304688,
2017-08-31 00:00:00-04:00,43.00968551635742,85.62853240966797,25.683259963989258,58.151527404785156,42.63037109375,23.726667404174805,
2017-09-01 00:00:00-04:00,43.1422004699707,86.53557586669922,25.71283721923828,58.3343620300293,42.50980758666992,23.69333267211914,
2017-09-05 00:00:00-04:00,43.41500473022461,87.07662200927734,25.845951080322266,58.79909133911133,42.75956344604492,23.305999755859375,
2017-09-06 00:00:00-04:00,44.07752990722656,88.94640350341797,26.119565963745117,60.01803970336914,42.682064056396484,22.968666076660156,
2017-09-07 00:00:00-04:00,44.381507873535156,88.95437622070312,26.252683639526367,60.208492279052734,42.96625518798828,23.374000549316406,
2017-09-08 00:00:00-04:00,44.07752990722656,88.1427993774414,26.119565963745117,60.048519134521484,43.259071350097656,22.893333435058594,
2017-09-11 00:00:00-04:00,44.31135940551758,89.5272445678711,26.297056198120117,60.3760986328125,43.500213623046875,24.246000289916992,
2017-09-12 00:00:00-04:00,44.34253692626953,89.50337982177734,26.437559127807617,60.566566467285156,42.656211853027344,24.183332443237305,
2017-09-13 00:00:00-04:00,44.7712287902832,90.8480453491211,26.615039825439453,60.77226638793945,42.337562561035156,24.415332794189453,
2017-09-14 00:00:00-04:00,45.04403305053711,91.06285095214844,26.866477966308594,61.016056060791016,42.597835540771484,25.176000595092773,
2017-09-15 00:00:00-04:00,44.911529541015625,91.20608520507812,27.05135726928711,61.00082778930664,42.58049392700195,25.320667266845703,
2017-09-18 00:00:00-04:00,44.78681945800781,91.65164947509766,27.103124618530273,61.016056060791016,42.181400299072266,25.666667938232422,
2017-09-19 00:00:00-04:00,45.31684494018555,92.5666275024414,27.324979782104492,61.11511993408203,42.025245666503906,25.00666618347168,
2017-09-20 00:00:00-04:00,45.85466003417969,92.59053802490234,27.532041549682617,61.366512298583984,41.756290435791016,24.92733383178711,
2017-09-21 00:00:00-04:00,45.99496078491211,92.67008209228516,27.87961196899414,60.86368942260742,41.65218734741211,24.43199920654297,
2017-09-22 00:00:00-04:00,46.361297607421875,93.3225326538086,27.96834945678711,60.886539459228516,41.13163375854492,23.4060001373291,
2017-09-25 00:00:00-04:00,46.66527557373047,93.87947845458984,28.278949737548828,61.6941032409668,41.383235931396484,22.999332427978516,
2017-09-26 00:00:00-04:00,46.860137939453125,93.50552368164062,28.005325317382812,61.62551498413086,41.39191436767578,23.016666412353516,
2017-09-27 00:00:00-04:00,46.7666015625,93.4498291015625,28.116249084472656,62.03692626953125,40.810638427734375,22.731332778930664,
2017-09-28 00:00:00-04:00,47.05500030517578,93.5851058959961,28.41205596923828,62.615928649902344,41.09693145751953,22.639999389648438,
2017-09-29 00:00:00-04:00,47.21868896484375,93.4896011352539,28.419456481933594,62.455928802490234,41.05356216430664,22.739999771118164,
2017-10-02 00:00:00-04:00,47.1953010559082,93.43392181396484,28.389877319335938,62.18928527832031,41.088253021240234,22.768667221069336,
2017-10-03 00:00:00-04:00,47.468109130859375,93.74423217773438,28.619123458862305,62.2883415222168,40.93209457397461,23.209333419799805,
2017-10-04 00:00:00-04:00,47.468109130859375,93.55326080322266,28.582141876220703,62.31119918823242,41.44396209716797,23.667333602905273,
2017-10-05 00:00:00-04:00,47.569427490234375,94.34893798828125,28.55257225036621,62.48641586303711,41.27912902832031,23.68866729736328,
2017-10-06 00:00:00-04:00,46.88351821899414,93.11566162109375,28.29373550415039,62.25025177001953,41.11429214477539,23.79199981689453,
2017-10-09 00:00:00-04:00,47.117366790771484,93.65670776367188,28.441638946533203,62.49403762817383,41.27912902832031,22.862667083740234,
2017-10-10 00:00:00-04:00,47.577232360839844,94.52397918701172,28.700475692749023,62.669254302978516,41.59144973754883,23.70599937438965,
2017-10-11 00:00:00-04:00,47.72532653808594,94.9456787109375,28.730045318603516,62.92826461791992,41.88642883300781,23.639999389648438,
2017-10-12 00:00:00-04:00,47.33560562133789,94.79448699951172,28.848373413085938,62.79875183105469,42.30287170410156,23.711999893188477,
2017-10-13 00:00:00-04:00,47.48368835449219,94.81040954589844,28.914928436279297,62.78355026245117,42.172725677490234,23.704666137695312,
2017-10-16 00:00:00-04:00,47.44471740722656,95.58219146728516,28.981481552124023,63.088260650634766,42.06861877441406,23.373332977294922,
2017-10-17 00:00:00-04:00,47.312217712402344,95.65380096435547,28.611722946166992,63.20254135131836,42.268150329589844,23.71666717529297,
2017-10-18 00:00:00-04:00,47.17971420288086,94.0068130493164,28.633909225463867,63.05018615722656,42.27684020996094,23.976667404174805,
2017-10-19 00:00:00-04:00,47.569427490234375,94.04657745361328,28.656095504760742,63.03495407104492,42.72797393798828,23.45400047302246,
2017-10-20 00:00:00-04:00,47.600608825683594,94.39668273925781,28.656095504760742,63.31683349609375,42.73664474487305,23.00666618347168,
2017-10-23 00:00:00-04:00,47.55384063720703,94.62741088867188,28.685678482055664,63.415855407714844,42.74532699584961,22.468000411987305,
2017-10-24 00:00:00-04:00,47.85003662109375,94.86609649658203,28.840974807739258,63.591102600097656,42.9101676940918,22.48933219909668,
2017-10-25 00:00:00-04:00,47.585018157958984,94.23754119873047,28.685678482055664,63.36254119873047,42.840755462646484,21.722667694091797,
2017-10-26 00:00:00-04:00,47.468109130859375,94.23754119873047,28.582141876220703,63.591102600097656,42.55445861816406,21.744667053222656,
2017-10-27 00:00:00-04:00,47.756500244140625,90.33882141113281,28.914928436279297,63.77393341064453,42.693267822265625,21.391332626342773,
2017-10-30 00:00:00-04:00,48.47358703613281,91.0151138305664,29.29947853088379,63.64441680908203,42.76268005371094,21.338666915893555,
2017-10-31 00:00:00-04:00,49.128318786621094,92.20860290527344,30.075958251953125,63.49966812133789,42.962215423583984,22.101999282836914,
2017-11-01 00:00:00-04:00,49.136112213134766,92.21656799316406,30.142515182495117,63.895843505859375,42.71061325073242,21.405332565307617,
